parking_id,day_type,hour_of_day,avg_occupancy_rate,avg_entries
23,Weekday,13,0.3861,23.85
24,Weekday,13,0.3059,12.2
25,Weekday,13,0.3168,22.67
26,Weekday,13,0.3757,56.7
27,Weekday,13,0.3669,30.67
28,Weekday,13,0.3568,27.18
29,Weekday,13,0.4623,18.45
30,Weekday,13,0.3687,18.26
31,Weekday,13,0.4297,59.79
32,Weekday,13,0.542,43.92
33,Weekday,13,0.1794,20.0
34,Weekday,13,0.2066,17.59
35,Weekday,13,0.1759,2.59
36,Weekday,13,0.3442,29.66
37,Weekday,13,0.3437,28.42
38,Weekday,13,0.3124,16.12
39,Weekday,13,0.2913,5.48
40,Weekday,13,0.3926,48.45
41,Weekday,13,0.4723,81.42
42,Weekday,13,0.5208,26.01
43,Weekday,13,0.5315,48.63
44,Weekday,13,0.4332,12.41
45,Weekday,13,0.3807,79.83
46,Weekday,13,0.5296,70.94
47,Weekday,13,0.4026,17.17
48,Weekday,13,0.5499,6.38
49,Weekday,13,0.5717,26.68
50,Weekday,13,0.4781,7.33
51,Weekday,13,0.6206,21.14
52,Weekday,13,0.594,92.18
53,Weekday,13,0.1356,14.21
54,Weekday,13,0.2692,5.45
55,Weekday,13,0.6243,63.68
56,Weekday,13,0.3167,28.06
57,Weekday,13,0.134,4.61
58,Weekday,13,0.081,2.03
59,Weekday,13,0.1054,13.07
60,Weekday,13,0.1304,9.17
61,Weekday,13,0.1353,7.57
62,Weekday,13,0.2985,8.83
63,Weekday,13,0.3777,31.38
64,Weekday,13,0.3821,16.65
65,Weekday,13,0.3806,34.39
66,Weekday,13,0.4171,20.7
67,Weekday,13,0.4395,39.88
68,Weekday,13,0.4013,35.19
69,Weekday,13,0.3485,9.67
70,Weekday,13,0.3198,6.48
71,Weekday,13,0.2165,17.93
72,Weekday,13,0.3803,34.32
73,Weekday,13,0.337,17.89
74,Weekday,13,0.2309,32.47
75,Weekday,13,0.2836,47.26
76,Weekday,13,0.3268,8.22
77,Weekday,13,0.348,12.47
78,Weekday,13,0.3836,6.01
79,Weekday,13,0.3294,2.42
80,Weekday,13,0.4647,14.76
81,Weekday,13,0.3213,10.21
82,Weekday,13,0.4337,9.6
83,Weekday,13,0.5083,38.57
84,Weekday,13,0.2967,67.03
85,Weekday,13,0.5652,22.24
86,Weekday,13,0.5259,12.81
87,Weekday,13,0.3852,69.03
88,Weekday,13,0.3209,32.53
89,Weekday,13,0.3244,10.7
90,Weekday,13,0.4443,59.1
91,Weekday,13,0.1926,5.89
92,Weekday,13,0.3471,5.71
93,Weekday,13,0.3445,16.89
94,Weekday,13,0.2348,8.76
95,Weekday,13,0.3802,61.12
96,Weekday,13,0.1701,12.97
97,Weekday,13,0.3526,9.57
98,Weekday,13,0.1914,9.92
99,Weekday,13,0.3426,26.38
100,Weekday,13,0.3359,11.21
101,Weekday,13,0.4238,55.44
102,Weekday,13,0.4381,18.97
103,Weekday,13,0.2853,7.81
104,Weekday,13,0.5386,80.89
105,Weekday,13,0.1926,38.14
106,Weekday,13,0.175,11.57
107,Weekday,13,0.1333,4.18
108,Weekday,13,0.2107,11.8
109,Weekday,13,0.1972,2.03
110,Weekday,13,0.1067,5.11
111,Weekday,13,0.167,11.55
112,Weekday,13,0.1383,7.43
113,Weekday,13,0.1261,6.86
114,Weekday,13,0.0766,10.86
115,Weekday,13,0.0547,3.46
116,Weekday,13,0.3079,7.89
117,Weekday,13,0.3822,9.77
118,Weekday,13,0.4708,55.77
119,Weekday,13,0.3299,7.91
120,Weekday,13,0.3563,19.56
1,Weekday,14,0.8512,63.9
2,Weekday,14,0.4725,71.51
3,Weekday,14,0.7767,20.38
4,Weekday,14,0.6198,16.76
5,Weekday,14,0.7509,27.52
6,Weekday,14,0.8053,56.32
7,Weekday,14,0.7052,15.75
8,Weekday,14,0.69,38.78
9,Weekday,14,0.7306,31.72
10,Weekday,14,0.7209,24.61
11,Weekday,14,0.3554,19.31
12,Weekday,14,0.7611,31.16
13,Weekday,14,0.6393,75.41
14,Weekday,14,0.5661,47.25
15,Weekday,14,0.6668,65.8
16,Weekday,14,0.6819,37.6
17,Weekday,14,0.7429,50.6
18,Weekday,14,0.9369,74.96
19,Weekday,14,0.6789,30.63
20,Weekday,14,0.625,20.98
21,Weekday,14,0.7163,124.23
22,Weekday,14,0.7015,62.07
23,Weekday,14,0.3623,24.55
24,Weekday,14,0.3545,12.56
25,Weekday,14,0.3147,23.34
26,Weekday,14,0.388,58.38
27,Weekday,14,0.3384,31.58
28,Weekday,14,0.3729,27.98
29,Weekday,14,0.4852,19.0
30,Weekday,14,0.4024,18.8
31,Weekday,14,0.4178,61.56
32,Weekday,14,0.5477,45.22
33,Weekday,14,0.1606,25.03
34,Weekday,14,0.2295,22.01
35,Weekday,14,0.1476,3.24
36,Weekday,14,0.4362,31.72
37,Weekday,14,0.3819,30.4
38,Weekday,14,0.3225,17.24
39,Weekday,14,0.3287,5.86
40,Weekday,14,0.4485,51.82
41,Weekday,14,0.5229,87.09
42,Weekday,14,0.5916,27.82
43,Weekday,14,0.591,52.01
44,Weekday,14,0.4886,13.27
45,Weekday,14,0.4214,85.39
46,Weekday,14,0.6184,75.88
47,Weekday,14,0.4294,18.37
48,Weekday,14,0.6286,6.83
49,Weekday,14,0.6696,28.54
50,Weekday,14,0.5086,7.84
51,Weekday,14,0.6899,22.61
52,Weekday,14,0.6593,98.6
53,Weekday,14,0.179,15.2
54,Weekday,14,0.2977,5.83
55,Weekday,14,0.6773,68.11
56,Weekday,14,0.3221,30.01
57,Weekday,14,0.1594,5.31
58,Weekday,14,0.0971,2.33
59,Weekday,14,0.0964,15.03
60,Weekday,14,0.2237,10.54
61,Weekday,14,0.1466,8.7
62,Weekday,14,0.3027,8.59
63,Weekday,14,0.3974,30.53
64,Weekday,14,0.3673,16.2
65,Weekday,14,0.3852,33.45
66,Weekday,14,0.3903,20.14
67,Weekday,14,0.4159,38.8
68,Weekday,14,0.3852,34.24
69,Weekday,14,0.365,9.4
70,Weekday,14,0.3368,6.31
71,Weekday,14,0.2324,17.44
72,Weekday,14,0.3899,35.34
73,Weekday,14,0.3537,18.42
74,Weekday,14,0.2322,33.43
75,Weekday,14,0.276,48.66
76,Weekday,14,0.3566,8.46
77,Weekday,14,0.3799,12.84
78,Weekday,14,0.3744,6.19
79,Weekday,14,0.3533,2.49
80,Weekday,14,0.5227,15.2
81,Weekday,14,0.3141,10.51
82,Weekday,14,0.4577,9.34
83,Weekday,14,0.4973,37.52
84,Weekday,14,0.312,65.21
85,Weekday,14,0.5221,21.63
86,Weekday,14,0.5365,12.46
87,Weekday,14,0.3869,67.16
88,Weekday,14,0.3047,31.64
89,Weekday,14,0.3041,10.41
90,Weekday,14,0.4478,57.5
91,Weekday,14,0.17,5.73
92,Weekday,14,0.3233,5.55
93,Weekday,14,0.3416,16.44
94,Weekday,14,0.228,8.52
95,Weekday,14,0.4082,59.46
96,Weekday,14,0.1554,12.62
97,Weekday,14,0.4043,10.24
98,Weekday,14,0.2479,10.61
99,Weekday,14,0.3781,28.22
100,Weekday,14,0.3954,11.99
101,Weekday,14,0.4045,53.94
102,Weekday,14,0.4505,18.46
103,Weekday,14,0.2744,7.6
104,Weekday,14,0.5525,78.7
105,Weekday,14,0.1879,47.74
106,Weekday,14,0.2067,14.47
107,Weekday,14,0.1551,5.24
108,Weekday,14,0.1937,14.76
109,Weekday,14,0.2265,2.54
110,Weekday,14,0.0802,5.88
111,Weekday,14,0.1434,13.28
112,Weekday,14,0.134,8.54
113,Weekday,14,0.1275,7.89
114,Weekday,14,0.1422,12.49
115,Weekday,14,0.0496,3.98
116,Weekday,14,0.3388,8.13
117,Weekday,14,0.4117,10.06
118,Weekday,14,0.4569,57.42
119,Weekday,14,0.315,8.15
120,Weekday,14,0.3652,20.14
1,Weekday,15,0.8577,61.38
2,Weekday,15,0.5034,68.68
3,Weekday,15,0.7215,19.57
4,Weekday,15,0.6215,16.09
5,Weekday,15,0.757,26.43
6,Weekday,15,0.7483,54.09
7,Weekday,15,0.6189,15.12
8,Weekday,15,0.6543,37.25
9,Weekday,15,0.7025,30.47
10,Weekday,15,0.6924,23.64
11,Weekday,15,0.3243,18.55
12,Weekday,15,0.7836,29.93
13,Weekday,15,0.6185,72.43
14,Weekday,15,0.5188,45.38
15,Weekday,15,0.6383,63.2
16,Weekday,15,0.6481,36.12
17,Weekday,15,0.7614,48.6
18,Weekday,15,0.9568,72.0
19,Weekday,15,0.6431,29.42
20,Weekday,15,0.6151,20.15
21,Weekday,15,0.6864,119.32
22,Weekday,15,0.7026,59.62
23,Weekday,15,0.3959,25.49
24,Weekday,15,0.3531,13.04
25,Weekday,15,0.3596,24.24
26,Weekday,15,0.398,60.62
27,Weekday,15,0.4025,32.78
28,Weekday,15,0.3755,29.05
29,Weekday,15,0.4945,19.72
30,Weekday,15,0.3661,19.52
31,Weekday,15,0.4382,63.91
32,Weekday,15,0.5743,46.95
33,Weekday,15,0.2291,30.81
34,Weekday,15,0.3102,27.1
35,Weekday,15,0.2449,3.98
36,Weekday,15,0.4529,33.87
37,Weekday,15,0.3956,32.45
38,Weekday,15,0.3821,18.41
39,Weekday,15,0.3768,6.26
40,Weekday,15,0.5016,55.33
41,Weekday,15,0.5921,92.99
42,Weekday,15,0.6645,29.7
43,Weekday,15,0.6657,55.53
44,Weekday,15,0.5523,14.17
45,Weekday,15,0.4757,91.17
46,Weekday,15,0.6783,81.02
47,Weekday,15,0.4735,19.61
48,Weekday,15,0.7004,7.29
49,Weekday,15,0.699,30.47
50,Weekday,15,0.5741,8.37
51,Weekday,15,0.7371,24.14
52,Weekday,15,0.748,105.28
53,Weekday,15,0.1633,16.23
54,Weekday,15,0.3353,6.22
55,Weekday,15,0.7502,72.73
56,Weekday,15,0.3637,32.04
57,Weekday,15,0.1533,6.24
58,Weekday,15,0.119,2.74
59,Weekday,15,0.143,17.66
60,Weekday,15,0.2053,12.39
61,Weekday,15,0.1196,10.22
62,Weekday,15,0.277,8.25
63,Weekday,15,0.4009,29.32
64,Weekday,15,0.3408,15.56
65,Weekday,15,0.3844,32.13
66,Weekday,15,0.3867,19.34
67,Weekday,15,0.3778,37.27
68,Weekday,15,0.3615,32.88
69,Weekday,15,0.347,9.03
70,Weekday,15,0.3116,6.06
71,Weekday,15,0.1803,16.75
72,Weekday,15,0.4413,36.69
73,Weekday,15,0.3892,19.13
74,Weekday,15,0.2601,34.71
75,Weekday,15,0.3026,50.52
76,Weekday,15,0.3359,8.79
77,Weekday,15,0.3556,13.33
78,Weekday,15,0.4533,6.43
79,Weekday,15,0.3519,2.58
80,Weekday,15,0.5265,15.78
81,Weekday,15,0.3245,10.92
82,Weekday,15,0.4433,8.97
83,Weekday,15,0.4617,36.04
84,Weekday,15,0.2287,62.63
85,Weekday,15,0.509,20.78
86,Weekday,15,0.5215,11.97
87,Weekday,15,0.3591,64.51
88,Weekday,15,0.2911,30.39
89,Weekday,15,0.2791,10.0
90,Weekday,15,0.4518,55.23
91,Weekday,15,0.1677,5.51
92,Weekday,15,0.3053,5.33
93,Weekday,15,0.2982,15.79
94,Weekday,15,0.1946,8.19
95,Weekday,15,0.3755,57.11
96,Weekday,15,0.1651,12.12
97,Weekday,15,0.4824,10.93
98,Weekday,15,0.2482,11.33
99,Weekday,15,0.452,30.13
100,Weekday,15,0.4425,12.8
101,Weekday,15,0.4046,51.81
102,Weekday,15,0.4424,17.73
103,Weekday,15,0.258,7.3
104,Weekday,15,0.5556,75.59
105,Weekday,15,0.2442,58.76
106,Weekday,15,0.2259,17.82
107,Weekday,15,0.1873,6.44
108,Weekday,15,0.2547,18.17
109,Weekday,15,0.2801,3.13
110,Weekday,15,0.1084,6.91
111,Weekday,15,0.2137,15.61
112,Weekday,15,0.2224,10.04
113,Weekday,15,0.1795,9.27
114,Weekday,15,0.1535,14.68
115,Weekday,15,0.1083,4.68
116,Weekday,15,0.3362,8.44
117,Weekday,15,0.42,10.45
118,Weekday,15,0.5009,59.62
119,Weekday,15,0.3039,8.46
120,Weekday,15,0.361,20.91
1,Weekday,16,0.7893,57.48
2,Weekday,16,0.4534,64.32
3,Weekday,16,0.676,18.33
4,Weekday,16,0.5668,15.07
5,Weekday,16,0.7236,24.75
6,Weekday,16,0.755,50.66
7,Weekday,16,0.6535,14.16
8,Weekday,16,0.6396,34.88
9,Weekday,16,0.6691,28.53
10,Weekday,16,0.626,22.13
11,Weekday,16,0.3345,17.37
12,Weekday,16,0.6892,28.03
13,Weekday,16,0.5986,67.83
14,Weekday,16,0.5064,42.5
15,Weekday,16,0.6367,59.19
16,Weekday,16,0.6537,33.82
17,Weekday,16,0.7031,45.52
18,Weekday,16,0.9254,67.43
19,Weekday,16,0.6171,27.55
20,Weekday,16,0.5969,18.87
21,Weekday,16,0.6807,111.74
22,Weekday,16,0.6832,55.83
23,Weekday,16,0.4329,26.29
24,Weekday,16,0.3395,13.45
25,Weekday,16,0.3822,25.0
26,Weekday,16,0.4382,62.51
27,Weekday,16,0.3903,33.81
28,Weekday,16,0.418,29.96
29,Weekday,16,0.5015,20.34
30,Weekday,16,0.3692,20.13
31,Weekday,16,0.4513,65.91
32,Weekday,16,0.5906,48.41
33,Weekday,16,0.3079,34.82
34,Weekday,16,0.425,30.63
35,Weekday,16,0.3645,4.5
36,Weekday,16,0.4901,35.59
37,Weekday,16,0.4613,34.1
38,Weekday,16,0.4637,19.35
39,Weekday,16,0.4301,6.58
40,Weekday,16,0.501,58.14
41,Weekday,16,0.6248,97.7
42,Weekday,16,0.7101,31.21
43,Weekday,16,0.7203,58.35
44,Weekday,16,0.636,14.89
45,Weekday,16,0.4689,95.8
46,Weekday,16,0.7623,85.12
47,Weekday,16,0.5118,20.61
48,Weekday,16,0.7801,7.66
49,Weekday,16,0.7851,32.01
50,Weekday,16,0.6615,8.79
51,Weekday,16,0.8133,25.36
52,Weekday,16,0.8105,110.62
53,Weekday,16,0.2154,17.06
54,Weekday,16,0.3807,6.54
55,Weekday,16,0.8253,76.42
56,Weekday,16,0.3891,33.67
57,Weekday,16,0.2386,7.29
58,Weekday,16,0.1576,3.2
59,Weekday,16,0.2055,20.65
60,Weekday,16,0.2726,14.48
61,Weekday,16,0.1795,11.95
62,Weekday,16,0.2741,7.73
63,Weekday,16,0.3491,27.46
64,Weekday,16,0.3349,14.57
65,Weekday,16,0.3656,30.09
66,Weekday,16,0.3649,18.12
67,Weekday,16,0.3873,34.9
68,Weekday,16,0.3716,30.79
69,Weekday,16,0.3678,8.46
70,Weekday,16,0.3426,5.67
71,Weekday,16,0.1982,15.69
72,Weekday,16,0.451,37.84
73,Weekday,16,0.3805,19.73
74,Weekday,16,0.2666,35.79
75,Weekday,16,0.2746,52.1
76,Weekday,16,0.3779,9.06
77,Weekday,16,0.3783,13.74
78,Weekday,16,0.4233,6.63
79,Weekday,16,0.3842,2.66
80,Weekday,16,0.5585,16.27
81,Weekday,16,0.3668,11.26
82,Weekday,16,0.4347,8.4
83,Weekday,16,0.4716,33.75
84,Weekday,16,0.282,58.66
85,Weekday,16,0.5225,19.46
86,Weekday,16,0.5073,11.21
87,Weekday,16,0.3561,60.41
88,Weekday,16,0.3056,28.46
89,Weekday,16,0.2634,9.36
90,Weekday,16,0.4164,51.72
91,Weekday,16,0.1626,5.16
92,Weekday,16,0.2833,4.99
93,Weekday,16,0.3058,14.78
94,Weekday,16,0.2056,7.67
95,Weekday,16,0.3507,53.48
96,Weekday,16,0.1794,11.35
97,Weekday,16,0.4897,11.49
98,Weekday,16,0.2943,11.9
99,Weekday,16,0.434,31.66
100,Weekday,16,0.4898,13.45
101,Weekday,16,0.3666,48.52
102,Weekday,16,0.3939,16.6
103,Weekday,16,0.2967,6.84
104,Weekday,16,0.5343,70.79
105,Weekday,16,0.3518,66.42
106,Weekday,16,0.33,20.14
107,Weekday,16,0.2928,7.28
108,Weekday,16,0.3503,20.54
109,Weekday,16,0.3831,3.53
110,Weekday,16,0.1553,8.08
111,Weekday,16,0.2562,18.25
112,Weekday,16,0.2453,11.73
113,Weekday,16,0.2092,10.84
114,Weekday,16,0.222,17.17
115,Weekday,16,0.1155,5.47
116,Weekday,16,0.319,8.7
117,Weekday,16,0.4535,10.77
118,Weekday,16,0.5461,61.48
119,Weekday,16,0.3246,8.72
120,Weekday,16,0.3922,21.57
1,Weekday,17,0.7492,51.42
2,Weekday,17,0.3957,57.54
3,Weekday,17,0.6341,16.4
4,Weekday,17,0.5338,13.48
5,Weekday,17,0.6583,22.14
6,Weekday,17,0.7155,45.32
7,Weekday,17,0.5948,12.67
8,Weekday,17,0.594,31.2
9,Weekday,17,0.5997,25.53
10,Weekday,17,0.5918,19.8
11,Weekday,17,0.2831,15.54
12,Weekday,17,0.6728,25.07
13,Weekday,17,0.5308,60.68
14,Weekday,17,0.5034,38.02
15,Weekday,17,0.5673,52.95
16,Weekday,17,0.5699,30.26
17,Weekday,17,0.6751,40.72
18,Weekday,17,0.8597,60.32
19,Weekday,17,0.5512,24.64
20,Weekday,17,0.5168,16.88
21,Weekday,17,0.6393,99.96
22,Weekday,17,0.6219,49.94
23,Weekday,17,0.4485,26.37
24,Weekday,17,0.3822,13.49
25,Weekday,17,0.3851,25.07
26,Weekday,17,0.481,62.71
27,Weekday,17,0.4056,33.92
28,Weekday,17,0.457,30.05
29,Weekday,17,0.5484,20.4
30,Weekday,17,0.4233,20.19
31,Weekday,17,0.4428,66.12
32,Weekday,17,0.6296,48.57
33,Weekday,17,0.4462,35.12
34,Weekday,17,0.5037,30.89
35,Weekday,17,0.3989,4.54
36,Weekday,17,0.549,35.86
37,Weekday,17,0.4753,34.36
38,Weekday,17,0.4692,19.49
39,Weekday,17,0.4234,6.63
40,Weekday,17,0.6165,58.59
41,Weekday,17,0.7053,98.45
42,Weekday,17,0.804,31.45
43,Weekday,17,0.7987,58.8
44,Weekday,17,0.6658,15.0
45,Weekday,17,0.5521,96.53
46,Weekday,17,0.8075,85.78
47,Weekday,17,0.5292,20.77
48,Weekday,17,0.8605,7.72
49,Weekday,17,0.8456,32.26
50,Weekday,17,0.6505,8.86
51,Weekday,17,0.9017,25.56
52,Weekday,17,0.878,111.47
53,Weekday,17,0.2118,17.19
54,Weekday,17,0.4128,6.59
55,Weekday,17,0.8931,77.0
56,Weekday,17,0.3993,33.93
57,Weekday,17,0.2866,8.25
58,Weekday,17,0.2023,3.62
59,Weekday,17,0.2108,23.36
60,Weekday,17,0.3738,16.38
61,Weekday,17,0.291,13.52
62,Weekday,17,0.248,6.91
63,Weekday,17,0.38,24.56
64,Weekday,17,0.3287,13.04
65,Weekday,17,0.3238,26.92
66,Weekday,17,0.3418,16.21
67,Weekday,17,0.3687,31.22
68,Weekday,17,0.3854,27.55
69,Weekday,17,0.3065,7.57
70,Weekday,17,0.2661,5.08
71,Weekday,17,0.1315,14.03
72,Weekday,17,0.4423,37.95
73,Weekday,17,0.4306,19.79
74,Weekday,17,0.2667,35.9
75,Weekday,17,0.3199,52.26
76,Weekday,17,0.3999,9.09
77,Weekday,17,0.4249,13.79
78,Weekday,17,0.4476,6.65
79,Weekday,17,0.3864,2.67
80,Weekday,17,0.542,16.32
81,Weekday,17,0.4152,11.29
82,Weekday,17,0.358,7.51
83,Weekday,17,0.4046,30.19
84,Weekday,17,0.2468,52.47
85,Weekday,17,0.4659,17.41
86,Weekday,17,0.4538,10.03
87,Weekday,17,0.3444,54.04
88,Weekday,17,0.279,25.46
89,Weekday,17,0.2786,8.38
90,Weekday,17,0.3776,46.27
91,Weekday,17,0.1594,4.61
92,Weekday,17,0.298,4.47
93,Weekday,17,0.2896,13.22
94,Weekday,17,0.1693,6.86
95,Weekday,17,0.3507,47.84
96,Weekday,17,0.1527,10.15
97,Weekday,17,0.5755,11.58
98,Weekday,17,0.3182,12.0
99,Weekday,17,0.4969,31.9
100,Weekday,17,0.4978,13.55
101,Weekday,17,0.3526,43.4
102,Weekday,17,0.3785,14.85
103,Weekday,17,0.2446,6.12
104,Weekday,17,0.4779,63.33
105,Weekday,17,0.4338,66.99
106,Weekday,17,0.3695,20.31
107,Weekday,17,0.3693,7.35
108,Weekday,17,0.434,20.72
109,Weekday,17,0.4788,3.56
110,Weekday,17,0.216,9.14
111,Weekday,17,0.3229,20.64
112,Weekday,17,0.2638,13.27
113,Weekday,17,0.3004,12.26
114,Weekday,17,0.2704,19.42
115,Weekday,17,0.1488,6.19
116,Weekday,17,0.387,8.73
117,Weekday,17,0.4647,10.81
118,Weekday,17,0.5229,61.68
119,Weekday,17,0.3427,8.75
120,Weekday,17,0.4152,21.63
1,Weekday,18,0.6539,43.5
2,Weekday,18,0.3548,48.68
3,Weekday,18,0.5733,13.87
4,Weekday,18,0.4763,11.41
5,Weekday,18,0.5472,18.73
6,Weekday,18,0.5842,38.34
7,Weekday,18,0.5206,10.72
8,Weekday,18,0.5327,26.4
9,Weekday,18,0.5145,21.6
10,Weekday,18,0.5291,16.75
11,Weekday,18,0.2549,13.15
12,Weekday,18,0.5915,21.21
13,Weekday,18,0.4993,51.34
14,Weekday,18,0.4442,32.17
15,Weekday,18,0.5118,44.8
16,Weekday,18,0.5571,25.6
17,Weekday,18,0.6249,34.45
18,Weekday,18,0.7907,51.04
19,Weekday,18,0.4727,20.85
20,Weekday,18,0.4533,14.28
21,Weekday,18,0.5777,84.57
22,Weekday,18,0.5525,42.26
23,Weekday,18,0.4445,25.28
24,Weekday,18,0.3926,12.93
25,Weekday,18,0.3747,24.03
26,Weekday,18,0.4547,60.11
27,Weekday,18,0.4287,32.51
28,Weekday,18,0.4425,28.81
29,Weekday,18,0.5411,19.56
30,Weekday,18,0.4612,19.35
31,Weekday,18,0.4825,63.38
32,Weekday,18,0.6526,46.55
33,Weekday,18,0.4635,31.48
34,Weekday,18,0.5585,27.69
35,Weekday,18,0.4296,4.07
36,Weekday,18,0.556,33.83
37,Weekday,18,0.5073,32.41
38,Weekday,18,0.454,18.39
39,Weekday,18,0.4776,6.25
40,Weekday,18,0.6245,55.26
41,Weekday,18,0.7531,92.86
42,Weekday,18,0.7968,29.66
43,Weekday,18,0.8153,55.46
44,Weekday,18,0.6808,14.15
45,Weekday,18,0.5448,91.05
46,Weekday,18,0.8514,80.9
47,Weekday,18,0.5762,19.58
48,Weekday,18,0.8684,7.28
49,Weekday,18,0.8359,30.43
50,Weekday,18,0.6932,8.36
51,Weekday,18,0.8984,24.1
52,Weekday,18,0.9574,105.13
53,Weekday,18,0.2387,16.21
54,Weekday,18,0.4358,6.21
55,Weekday,18,0.9379,72.63
56,Weekday,18,0.436,32.0
57,Weekday,18,0.3687,8.83
58,Weekday,18,0.2227,3.88
59,Weekday,18,0.2743,25.02
60,Weekday,18,0.4411,17.55
61,Weekday,18,0.3303,14.48
62,Weekday,18,0.2556,5.85
63,Weekday,18,0.3255,20.78
64,Weekday,18,0.2567,11.03
65,Weekday,18,0.3059,22.78
66,Weekday,18,0.3059,13.71
67,Weekday,18,0.3342,26.41
68,Weekday,18,0.3222,23.31
69,Weekday,18,0.2788,6.4
70,Weekday,18,0.2315,4.29
71,Weekday,18,0.1553,11.87
72,Weekday,18,0.4555,36.38
73,Weekday,18,0.4105,18.97
74,Weekday,18,0.2854,34.42
75,Weekday,18,0.3092,50.1
76,Weekday,18,0.412,8.72
77,Weekday,18,0.4295,13.22
78,Weekday,18,0.4534,6.37
79,Weekday,18,0.3918,2.56
80,Weekday,18,0.5988,15.65
81,Weekday,18,0.3816,10.83
82,Weekday,18,0.3357,6.36
83,Weekday,18,0.3727,25.55
84,Weekday,18,0.2411,44.4
85,Weekday,18,0.436,14.73
86,Weekday,18,0.3835,8.48
87,Weekday,18,0.2419,45.72
88,Weekday,18,0.2149,21.54
89,Weekday,18,0.2389,7.09
90,Weekday,18,0.349,39.15
91,Weekday,18,0.1196,3.9
92,Weekday,18,0.24,3.78
93,Weekday,18,0.243,11.19
94,Weekday,18,0.1765,5.8
95,Weekday,18,0.2862,40.48
96,Weekday,18,0.1227,8.59
97,Weekday,18,0.5625,10.92
98,Weekday,18,0.2907,11.31
99,Weekday,18,0.4855,30.09
100,Weekday,18,0.5335,12.78
101,Weekday,18,0.3078,36.72
102,Weekday,18,0.3517,12.57
103,Weekday,18,0.2082,5.17
104,Weekday,18,0.4218,53.58
105,Weekday,18,0.4791,60.04
106,Weekday,18,0.3991,18.2
107,Weekday,18,0.4003,6.59
108,Weekday,18,0.4934,18.57
109,Weekday,18,0.498,3.19
110,Weekday,18,0.2593,9.79
111,Weekday,18,0.3928,22.11
112,Weekday,18,0.368,14.22
113,Weekday,18,0.3642,13.13
114,Weekday,18,0.3184,20.8
115,Weekday,18,0.1993,6.63
116,Weekday,18,0.3728,8.37
117,Weekday,18,0.4694,10.36
118,Weekday,18,0.5574,59.12
119,Weekday,18,0.3665,8.39
120,Weekday,18,0.3616,20.74
1,Weekday,19,0.5386,35.42
2,Weekday,19,0.3057,39.63
3,Weekday,19,0.4695,11.29
4,Weekday,19,0.3939,9.29
5,Weekday,19,0.489,15.25
6,Weekday,19,0.4748,31.21
7,Weekday,19,0.4399,8.73
8,Weekday,19,0.4326,21.49
9,Weekday,19,0.4691,17.58
10,Weekday,19,0.4431,13.64
11,Weekday,19,0.2208,10.7
12,Weekday,19,0.4937,17.27
13,Weekday,19,0.3918,41.79
14,Weekday,19,0.3595,26.19
15,Weekday,19,0.3944,36.47
16,Weekday,19,0.4271,20.84
17,Weekday,19,0.4906,28.04
18,Weekday,19,0.5909,41.55
19,Weekday,19,0.4178,16.97
20,Weekday,19,0.3531,11.63
21,Weekday,19,0.4514,68.85
22,Weekday,19,0.4238,34.4
23,Weekday,19,0.4022,22.96
24,Weekday,19,0.3718,11.74
25,Weekday,19,0.3854,21.83
26,Weekday,19,0.4715,54.59
27,Weekday,19,0.4317,29.52
28,Weekday,19,0.4389,26.16
29,Weekday,19,0.5499,17.76
30,Weekday,19,0.4394,17.58
31,Weekday,19,0.4574,57.56
32,Weekday,19,0.6509,42.28
33,Weekday,19,0.4232,25.49
34,Weekday,19,0.5153,22.42
35,Weekday,19,0.4204,3.3
36,Weekday,19,0.5055,29.51
37,Weekday,19,0.472,28.27
38,Weekday,19,0.4567,16.04
39,Weekday,19,0.4346,5.45
40,Weekday,19,0.5617,48.21
41,Weekday,19,0.7011,81.01
42,Weekday,19,0.7564,25.87
43,Weekday,19,0.7958,48.38
44,Weekday,19,0.6576,12.35
45,Weekday,19,0.5487,79.43
46,Weekday,19,0.8367,70.58
47,Weekday,19,0.5381,17.09
48,Weekday,19,0.8298,6.35
49,Weekday,19,0.7887,26.54
50,Weekday,19,0.6796,7.29
51,Weekday,19,0.8872,21.03
52,Weekday,19,0.8909,91.72
53,Weekday,19,0.2326,14.14
54,Weekday,19,0.4263,5.42
55,Weekday,19,0.9278,63.36
56,Weekday,19,0.4287,27.92
57,Weekday,19,0.4056,8.86
58,Weekday,19,0.2671,3.89
59,Weekday,19,0.3108,25.09
60,Weekday,19,0.5042,17.6
61,Weekday,19,0.3571,14.52
62,Weekday,19,0.2109,4.76
63,Weekday,19,0.2419,16.92
64,Weekday,19,0.2104,8.98
65,Weekday,19,0.2688,18.54
66,Weekday,19,0.2466,11.16
67,Weekday,19,0.2467,21.5
68,Weekday,19,0.2589,18.97
69,Weekday,19,0.24,5.21
70,Weekday,19,0.176,3.5
71,Weekday,19,0.1013,9.67
72,Weekday,19,0.4491,33.04
73,Weekday,19,0.4291,17.22
74,Weekday,19,0.2872,31.25
75,Weekday,19,0.3004,45.49
76,Weekday,19,0.3761,7.91
77,Weekday,19,0.3938,12.0
78,Weekday,19,0.452,5.79
79,Weekday,19,0.3992,2.33
80,Weekday,19,0.5638,14.21
81,Weekday,19,0.3738,9.83
82,Weekday,19,0.3049,5.18
